# omega0=1, alpha=0.25
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.656832087342530e+01 -2.099483390957517e-04 5.164159229937671e-03
3.665951369355853e+01 2.558789569195584e-04 5.045525898618291e-03
3.675070651369176e+01 7.091039787177269e-04 4.888110772181162e-03
3.684189933382499e+01 1.146286928519012e-03 4.694081390526105e-03
3.693309215395822e+01 1.564197351018909e-03 4.465857278723474e-03
3.702428497409145e+01 1.959835957804944e-03 4.206084385343692e-03
3.711547779422468e+01 2.330454060287338e-03 3.917608236393809e-03
3.720667061435791e+01 2.673570505372333e-03 3.603446054578056e-03
3.729786343449114e+01 2.986986031026235e-03 3.266758096458602e-03
3.738905625462437e+01 3.268794981959831e-03 2.910818460800569e-03
3.748024907475760e+01 3.517394348712525e-03 2.538985619986786e-03
3.757144189489083e+01 3.731490116244027e-03 2.154672922945082e-03
3.766263471502406e+01 3.910100930565546e-03 1.761319312621669e-03
3.775382753515729e+01 4.052559113787131e-03 1.362360493750426e-03
3.784502035529052e+01 4.158509079056724e-03 9.612007776149680e-04
3.793621317542375e+01 4.227903217063577e-03 5.611858197949093e-04
3.802740599555698e+01 4.260995344928946e-03 1.655764546570791e-04
3.811859881569021e+01 4.258331826277526e-03 -2.224761832673144e-04
3.820979163582344e+01 4.220740487953678e-03 -5.999540757437167e-04
3.830098445595667e+01 4.149317474110376e-03 -9.639941158181372e-04
3.839217727608990e+01 4.045412192163184e-03 -1.311908138909633e-03
3.848337009622313e+01 3.910610517287746e-03 -1.641201065279981e-03
3.857456291635636e+01 3.746716432683416e-03 -1.949587047452983e-03
3.866575573648959e+01 3.555732291678462e-03 -2.235003534918322e-03
3.875694855662282e+01 3.339837894879264e-03 -2.495623187513853e-03
3.884814137675605e+01 3.101368580947639e-03 -2.729863588074458e-03
3.893933419688928e+01 2.842792533221442e-03 -2.936394724106368e-03
3.903052701702251e+01 2.566687506283540e-03 -3.114144227237788e-03
3.912171983715574e+01 2.275717176756035e-03 -3.262300377858774e-03
3.921291265728897e+01 1.972607321087267e-03 -3.380312900550447e-03
3.930410547742220e+01 1.660122019958045e-03 -3.467891593477134e-03
3.939529829755543e+01 1.341040084223022e-03 -3.525002851743999e-03
3.948649111768867e+01 1.018131891096436e-03 -3.551864160684886e-03
3.957768393782190e+01 6.941368116730262e-04 -3.548936650027680e-03
3.966887675795513e+01 3.717414019387748e-04 -3.516915813785150e-03
3.976006957808836e+01 5.355851927519641e-05 -3.456720513446554e-03
3.985126239822159e+01 -2.578924847941241e-04 -3.369480393519785e-03
3.994245521835482e+01 -5.602043571076980e-04 -3.256521848627849e-03
4.003364803848805e+01 -8.510991952192573e-04 -3.119352690142350e-03
4.012484085862128e+01 -1.128444248039610e-03 -2.959645667698150e-03
4.021603367875451e+01 -1.390266167654044e-03 -2.779221006848398e-03
4.030722649888774e+01 -1.634763630121931e-03 -2.580028128571383e-03
4.039841931902097e+01 -1.860318258324161e-03 -2.364126719326616e-03
4.048961213915420e+01 -2.065503795388723e-03 -2.133667321886069e-03
4.058080495928743e+01 -2.249093492763149e-03 -1.890871617258481e-03
4.067199777942066e+01 -2.410065692484987e-03 -1.638012566712652e-03
4.076319059955389e+01 -2.547607598501907e-03 -1.377394580232961e-03
4.085438341968712e+01 -2.661117246889667e-03 -1.111333873760703e-03
4.094557623982035e+01 -2.750203699392661e-03 -8.421391723513350e-04
4.103676905995358e+01 -2.814685498757947e-03 -5.720929099822613e-04
4.112796188008681e+01 -2.854587437746085e-03 -3.034330692580253e-04
4.121915470022004e+01 -2.870135706385278e-03 -3.833579576644947e-05
4.131034752035327e+01 -2.861751493901509e-03 2.211010875668855e-04
4.140154034048650e+01 -2.830043132727957e-03 4.728735509994306e-04
4.149273316061973e+01 -2.775796882002125e-03 7.150857091749859e-04
4.158392598075296e+01 -2.699966456938754e-03 9.459629603575282e-04
4.167511880088619e+01 -2.603661418370185e-03 1.163863833083319e-03
4.176631162101942e+01 -2.488134543532929e-03 1.367290472048355e-03
4.185750444115265e+01 -2.354768304819198e-03 1.554897707756780e-03
4.194869726128588e+01 -2.205060587684725e-03 1.725500667333691e-03
4.203989008141911e+01 -2.040609782198834e-03 1.878080896843835e-03
4.213108290155234e+01 -1.863099384838779e-03 2.011790978348946e-03
4.222227572168557e+01 -1.674282248077012e-03 2.125957637676481e-03
4.231346854181880e+01 -1.475964615105599e-03 2.220083351360292e-03
4.240466136195203e+01 -1.269990075713964e-03 2.293846473352625e-03
4.249585418208526e+01 -1.058223576920564e-03 2.347099913804777e-03
4.258704700221849e+01 -8.425356185001183e-04 2.379868413384583e-03
4.267823982235172e+01 -6.247867590975118e-04 2.392344467162344e-03
4.276943264248495e+01 -4.068125532361067e-04 2.384882961979438e-03
4.286062546261818e+01 -1.904090332772429e-04 2.357994600349404e-03
4.295181828275141e+01 2.268115666004771e-05 2.312338192271013e-03
4.304301110288464e+01 2.307818755787560e-04 2.248711903806079e-03
4.313420392301787e+01 4.322957584521403e-04 2.168043557848943e-03
4.322539674315110e+01 6.257155651762688e-04 2.071380088155605e-03
4.331658956328433e+01 8.096345332001645e-04 1.959876252382868e-03
4.340778238341756e+01 9.827556712269905e-04 1.834782713594385e-03
4.349897520355079e+01 1.143899941493026e-03 1.697433602412941e-03
4.359016802368402e+01 1.292013288447834e-03 1.549233673736185e-03
4.368136084381725e+01 1.426172482089548e-03 1.391645172694686e-03
4.377255366395048e+01 1.545589754665265e-03 1.226174524332379e-03
4.386374648408371e+01 1.649616219841497e-03 1.054358960353903e-03
4.395493930421694e+01 1.737744073699530e-03 8.777531942415920e-04
4.404613212435017e+01 1.809607586934269e-03 6.979162531346615e-04
4.413732494448340e+01 1.864982907355576e-03 5.163985711280539e-04
4.422851776461663e+01 1.903786701135129e-03 3.347294441381272e-04
4.431971058474986e+01 1.926073670141298e-03 1.544049412515649e-04
4.441090340488309e+01 1.932032991096378e-03 -2.312363841803659e-05
4.450209622501632e+01 1.921983730117265e-03 -1.964606808311232e-04
4.459328904514955e+01 1.896369293410922e-03 -3.642764685665069e-04
4.468448186528278e+01 1.855750981444422e-03 -5.253166207768415e-04
4.477567468541601e+01 1.800800719757153e-03 -6.784107013945766e-04
4.486686750554924e+01 1.732293044697795e-03 -8.224799436155486e-04
4.495806032568247e+01 1.651096426725419e-03 -9.565440471172927e-04
4.504925314581570e+01 1.558164017493798e-03 -1.079727013066639e-03
4.514044596594893e+01 1.454523909729001e-03 -1.191261990662016e-03
4.523163878608216e+01 1.341269000907226e-03 -1.290495117666761e-03
4.532283160621540e+01 1.219546552944206e-03 -1.376888346048835e-03
4.541402442634863e+01 1.090547540527303e-03 -1.450021252379707e-03
4.550521724648186e+01 9.554958803706787e-04 -1.509591840993599e-03
4.559641006661509e+01 8.156376325730614e-04 -1.555416356003398e-03
4.568760288674832e+01 6.722302634323349e-04 -1.587428126050519e-03
4.577879570688155e+01 5.265320565528484e-04 -1.605675473076000e-03
4.586998852701478e+01 3.797917559062224e-04 -1.610318723386447e-03
4.596118134714801e+01 2.332385207153317e-04 -1.601626365803186e-03
4.605237416728124e+01 8.807226766912803e-05 -1.579970407683091e-03
4.614356698741447e+01 -5.454552890829828e-05 -1.545820985047175e-03
4.623475980754770e+01 -1.935005136656246e-04 -1.499740287915727e-03
4.632595262768093e+01 -3.277335441107112e-04 -1.442375866199698e-03
4.641714544781416e+01 -4.562481484063271e-04 -1.374453385115850e-03
4.650833826794739e+01 -5.781173001356928e-04 -1.296768902062457e-03
4.659953108808062e+01 -6.924894697688601e-04 -1.210180739203243e-03
4.669072390821385e+01 -7.985939194119989e-04 -1.115601027655523e-03
4.678191672834708e+01 -8.957452143928459e-04 -1.013987000165733e-03
4.687310954848031e+01 -9.833469322668776e-04 -9.063321094883983e-04
4.696430236861354e+01 -1.060894556861035e-03 -7.936570493752717e-04
4.705549518874677e+01 -1.127977551947239e-03 -6.770007541469426e-04
4.714668800888000e+01 -1.184280616000440e-03 -5.574114512815179e-04
4.723788082901323e+01 -1.229584126191702e-03 -4.359378393403739e-04
4.732907364914646e+01 -1.263763786244571e-03 -3.136204608899114e-04
4.742026646927969e+01 -1.286789498994461e-03 -1.914833369049856e-04
4.751145928941292e+01 -1.298723490390898e-03 -7.052592549188665e-05
4.760265210954615e+01 -1.299717717229888e-03 4.828453631284033e-05
4.769384492967938e+01 -1.290010596060702e-03 1.640202533835397e-04
4.778503774981261e+01 -1.269923095444491e-03 2.757996065193715e-04
4.787623056994584e+01 -1.239854238022093e-03 3.827933552784712e-04
4.796742339007907e+01 -1.200276062650143e-03 4.842302706433390e-04
4.805861621021230e+01 -1.151728100167826e-03 5.794021640912940e-04
4.814980903034553e+01 -1.094811419145292e-03 6.676682853558123e-04
4.824100185047876e+01 -1.030182300227750e-03 7.484590669754851e-04
4.833219467061199e+01 -9.585455994196093e-04 8.212791995872483e-04
4.842338749074522e+01 -8.806478618487456e-04 8.857100277802762e-04
4.851458031087845e+01 -7.972702482141093e-04 9.414112621383847e-04
4.860577313101168e+01 -7.092213362570351e-04 9.881220088153425e-04
4.869696595114491e+01 -6.173298592185190e-04 1.025661123564325e-03
4.878815877127814e+01 -5.224374423660479e-04 1.053926902537198e-03
4.887935159141137e+01 -4.253913973128048e-04 1.072896127341172e-03
4.897054441154460e+01 -3.270376320312672e-04 1.082622486752127e-03
4.906173723167783e+01 -2.282137322076726e-04 1.083234402101031e-03
4.915293005181106e+01 -1.297422669218716e-04 1.074932287641068e-03
4.924412287194429e+01 -3.242436859974551e-05 1.057985281140340e-03
4.933531569207752e+01 6.296636619394545e-05 1.032727483503971e-03
4.942650851221075e+01 1.556896122402318e-04 9.995537493892928e-04
4.951770133234398e+01 2.450436485011777e-04 9.589150735215719e-04
4.960889415247721e+01 3.303702535645914e-04 9.113136197322711e-04
4.970008697261044e+01 4.110591333340559e-04 8.572974416176678e-04
4.979127979274367e+01 4.865518551279322e-04 7.974549451473949e-04
4.988247261287690e+01 5.563452669890167e-04 7.324091445382212e-04
4.997366543301013e+01 6.199943857141830e-04 6.628117632502176e-04

