# m=1, k=39.4784, p=2
# x0=2, v0=5
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
13.8200  2.475783801627695e-01  1.475111985999085e+01  1.087977685619083e+02  1.209915875842734e+00
13.8300  3.940986408692649e-01  1.454215478052119e+01  1.057371328303177e+02  3.065770318737233e+00
13.8400  5.382094488905220e-01  1.426959298931337e+01  1.018106420403307e+02  5.717844984866502e+00
13.8500  6.792863011511199e-01  1.393578177987170e+01  9.710300690810197e+01  9.108260727794304e+00
13.8600  8.167297548984928e-01  1.354338113145158e+01  9.171158623587930e+01  1.316698973614875e+01
13.8700  9.499684072394202e-01  1.309533390138890e+01  8.574388499443273e+01  1.781345109308237e+01
13.8800  1.078461566965500e+00  1.259483415813738e+01  7.931492373549203e+01  2.295826617121519e+01
13.8900  1.201701602128997e+00  1.204529406840360e+01  7.254455459715942e+01  2.850512970035962e+01
13.9000  1.319215951030446e+00  1.145030976401261e+01  6.555479684592125e+01  3.435275157456719e+01
13.9100  1.430568788572333e+00  1.081362662045787e+01  5.846726034333752e+01  4.039682493369838e+01
13.9200  1.535362344259337e+00  1.013910437943063e+01  5.140071880849466e+01  4.653197768575014e+01
13.9300  1.633237872425526e+00  9.430682542012150e+00  4.446888660410637e+01  5.265366731879431e+01
13.9400  1.723876279483182e+00  8.692346447759451e+00  3.777844338393817e+01  5.865998244661269e+01
13.9500  1.806998417059405e+00  7.928094437816021e+00  3.142734070746466e+01  6.445331887912906e+01
13.9600  1.882365053759918e+00  7.141906477707719e+00  2.550341406816174e+01  6.994190293165873e+01
13.9700  1.949776541922656e+00  6.337714587991053e+00  2.008331309941730e+01  7.504114000190842e+01
13.9800  2.009072199048574e+00  5.519375398827475e+00  1.523175239659098e+01  7.967477196551908e+01
13.9900  2.060129426580002e+00  4.690645108348799e+00  1.100107576623826e+01  8.377583249012513e+01
14.0000  2.102862591299379e+00  3.855157084898366e+00  7.431118074621034e+00  8.728739477612183e+01
14.0100  2.137221696810438e+00  3.016402310473039e+00  4.549341449313545e+00  9.016311134779589e+01
14.0200  2.163190874313367e+00  2.177712817586023e+00  2.371216557939226e+00  9.236755021004929e+01
14.0300  2.180786723174814e+00  1.342248224985420e+00  9.008151487382553e-01  9.387633584628369e+01
14.0400  2.190056532609643e+00  5.129854298859718e-01  1.315770256376477e-01  9.467610708057271e+01
14.0500  2.191076416127482e+00  -3.072885336985959e-01  4.721312147131657e-02  9.476430670721058e+01
14.0600  2.183949390254095e+00  -1.115980508595865e+00  6.227062477829427e-01  9.414881997486270e+01
14.0700  2.168803428422823e+00  -1.910692184718343e+00  1.825372312371877e+00  9.284748049810806e+01
14.0800  2.145789519859453e+00  -2.689218155319482e+00  3.615947143449959e+00  9.088746297698550e+01
14.0900  2.115079761775665e+00  -3.449541231022531e+00  5.949667352262219e+00  8.830458227698188e+01
14.1000  2.076865511269334e+00  -4.189825222696071e+00  8.777317698370092e+00  8.514251801728183e+01
14.1100  2.031355621037407e+00  -4.908405439960705e+00  1.204622198151792e+01  8.145198290786691e+01
14.1200  1.978774780377620e+00  -5.603777183708206e+00  1.570115936232434e+01  7.728985175065324e+01
14.1300  1.919361980032389e+00  -6.274582538048130e+00  1.968519301338926e+01  7.271826636763620e+01
14.1400  1.853369116259333e+00  -6.919595789185702e+00  2.394040294285825e+01  6.780372983460825e+01
14.1500  1.781059746149199e+00  -7.537707815570414e+00  2.840851955645565e+01  6.261620137701455e+01
14.1600  1.702708002707149e+00  -8.127909805006588e+00  3.303145889916112e+01  5.722820121638436e+01
14.1700  1.618597674623140e+00  -8.689276660135413e+00  3.775176443818702e+01  5.171393262722821e+01
14.1800  1.529021452038178e+00  -9.220950453716156e+00  4.251296363494409e+01  4.614842655304370e+01
14.1900  1.434280336022576e+00  -9.722124289469578e+00  4.725985034994717e+01  4.060671240404724e+01
14.2000  1.334683205976349e+00  -1.019202691300030e+01  5.193870629766126e+01  3.516301717523450e+01
14.2100  1.230546535795551e+00  -1.062990840066979e+01  5.649747630331508e+01  2.988999382604319e+01
14.2200  1.122194246474372e+00  -1.103502723251040e+01  6.088591301112303e+01  2.485797898424801e+01
14.2300  1.009957679880996e+00  -1.140663902869188e+01  6.505570696543847e+01  2.013427949581087e+01
14.2400  8.941756758014666e-01  -1.174398719808285e+01  6.896061765436690e+01  1.578248714538135e+01
14.2500  7.751947320317435e-01  -1.204629571256470e+01  7.255662019727728e+01  1.186182101249486e+01
14.2600  6.533692253503477e-01  -1.231276418248544e+01  7.580208090674813e+01  8.426497387591391e+00
14.2700  5.290616696533974e-01  -1.254256536756549e+01  7.865797299982660e+01  5.525127919636340e+00
14.2800  4.026429864054484e-01  -1.273484521431065e+01  8.108814131622549e+01  3.200147662581284e+00
14.2900  2.744927618719411e-01  -1.288872546620229e+01  8.305962207156577e+01  1.487275880748835e+00
14.3000  1.449994653641042e-01  -1.300330884729969e+01  8.454302048913114e+01  4.150138046174713e-01
14.3100  1.456060294994713e-02  -1.307768677409456e+01  8.551294568066390e+01  4.184932521404510e-03
14.3200  -1.164172182363865e-01  -1.311094950519635e+01  8.594849846390423e+01  2.675248790961661e-01
14.3300  -2.475183388289103e-01  -1.310219859438490e+01  8.583380400335088e+01  1.209329102843664e+00
14.3400  -3.783182313924924e-01  -1.305056147041405e+01  8.515857734652781e+01  2.825168026247530e+00
14.3500  -5.083838401320708e-01  -1.295520792732653e+01  8.391870622013207e+01  5.101680016288994e+00
14.3600  -6.372740940188162e-01  -1.281536827255375e+01  8.211683198058869e+01  8.016453347822983e+00
14.3700  -7.645406085091496e-01  -1.263035284728312e+01  7.976290652343634e+01  1.153800855945181e+01
14.3800  -8.897285880307192e-01  -1.239957260498813e+01  7.687470039318610e+01  1.562589247187504e+01
14.3900  -1.012377938144651e+00  -1.212256041007837e+01  7.347823544799971e+01  2.023089452369462e+01
14.4000  -1.132024592814084e+00  -1.179899269971588e+01  6.960811436397435e+01  2.529539495431669e+01
14.4100  -1.248202058567036e+00  -1.142871113826854e+01  6.530771914099174e+01  3.075385270884184e+01
14.4200  -1.360443173591551e+00  -1.101174388585583e+01  6.062925170384161e+01  3.653343875462739e+01
14.4300  -1.468282075999342e+00  -1.054832610013774e+01  5.563359175742356e+01  4.255481780218955e+01
14.4400  -1.571256371698139e+00  -1.003891929396547e+01  5.038995029537609e+01  4.873307825374386e+01
14.4500  -1.668909488580517e+00  -9.484229180734175e+00  4.497530157634482e+01  5.497880662164397e+01
14.4600  -1.760793200125063e+00  -8.885221654149138e+00  3.947358192168037e+01  6.119929874785115e+01
14.4700  -1.846470298070095e+00  -8.243136569450106e+00  3.397465025130283e+01  6.729989601563241e+01
14.4800  -1.925517390614027e+00  -7.559499018667845e+00  2.857301270662006e+01  7.318543049486831e+01
14.4900  -1.997527799670242e+00  -6.836127822868995e+00  2.336632180530179e+01  7.876175873626767e+01
14.5000  -2.062114528104503e+00  -6.075140999165173e+00  1.845366907986881e+01  8.393735987195465e+01
14.5100  -2.118913265651469e+00  -5.278957999039982e+00  1.393369877781411e+01  8.862496994118577e+01
14.5200  -2.167585400380836e+00  -4.450298556744078e+00  9.902578622079213e+00  9.274322109243263e+01
14.5300  -2.207821001194091e+00  -3.592178031533255e+00  6.451871505115064e+00  9.621825166434090e+01
14.5400  -2.239341735905227e+00  -2.707899174745270e+00  3.666358970293057e+00  9.898525125542710e+01
14.5500  -2.261903689011435e+00  -1.801040301460884e+00  1.621873083743155e+00  1.009899038768373e+02
14.5600  -2.275300043304792e+00  -8.754398960829670e-01  3.831975058268781e-01  1.021896922431835e+02
14.5700  -2.279363590018127e+00  6.482226911030223e-02  2.100963286304221e-03  1.025550272653812e+02
14.5800  -2.273969033235260e+00  1.015447374235283e+00  5.155666849206652e-01  1.020701689069528e+02
14.5900  -2.259035055818583e+00  1.971942974824073e+00  1.944279547979007e+00  1.007339077567753e+02
14.6000  -2.234526116099103e+00  2.929651385621481e+00  4.291428620636931e+00  9.855998092471030e+01
14.6100  -2.200453947012612e+00  3.883780759903834e+00  7.541876495499602e+00  9.557720111157721e+01
14.6200  -2.156878732221387e+00  4.829438559038161e+00  1.166173839776230e+01  9.182928383329732e+01
14.6300  -2.103909936997932e+00  5.761667070804179e+00  1.659840371739460e+01  8.737436464666459e+01
14.6400  -2.041706775225142e+00  6.675480603164702e+00  2.228102064161408e+01  8.228420565466790e+01
14.6500  -1.970478297739637e+00  7.565903953159687e+00  2.862145131421869e+01  7.664309835876112e+01
14.6600  -1.890483091361698e+00  8.428011728815262e+00  3.551569085052381e+01  7.054647784890444e+01
14.6700  -1.802028582262196e+00  9.256968085728547e+00  4.284572907009841e+01  6.409927114063022e+01
14.6800  -1.705469941757381e+00  1.004806642956101e+01  5.048181948643548e+01  5.741400993705989e+01
14.6900  -1.601208597137377e+00  1.079676863121506e+01  5.828510643799479e+01  5.060874497078647e+01
14.7000  -1.489690354663538e+00  1.149874330306422e+01  6.611054877488216e+01  4.380480513554281e+01
14.7100  -1.371403146352943e+00  1.214990269225504e+01  7.381006771563310e+01  3.712444964057584e+01
14.7200  -1.246874416544930e+00  1.274643776071185e+01  8.123583779385041e+01  3.068846522998216e+01
14.7300  -1.116668168455975e+00  1.328485104088275e+01  8.824363358922172e+01  2.461376295887991e+01
14.7400  -9.813816949185989e-01  1.376198688121369e+01  9.469614145934891e+01  1.901103000377622e+01
14.7500  -8.416420212134861e-01  1.417505872549670e+01  1.004661449356401e+02  1.398249144764883e+01
14.7600  -6.981020912915338e-01  1.452167310520285e+01  1.054394948871859e+02  9.619834912034559e+00
14.7700  -5.514367316983713e-01  1.479985006320874e+01  1.095177809467298e+02  6.002347349979407e+00
14.7800  -4.023384301172215e-01  1.500803977042259e+01  1.126206288752931e+02  3.195308355666488e+00
14.7900  -2.515129676017959e-01  1.514513514312587e+01  1.146875592517731e+02  1.248678126287283e+00
14.8000  -9.967494525018805e-02  1.521048031773500e+01  1.156793557481020e+02  1.961109089625071e-01
14.8100  5.245675274901161e-02  1.520387489048761e+01  1.155789058427998e+02  5.431659619541030e-02
14.8200  2.041635171015500e-01  1.512557388157090e+01  1.143914926234298e+02  8.227843421650958e-01
14.8300  3.547315496840980e-01  1.497628343572502e+01  1.121445327735859e+02  2.483872924056541e+00
14.8400  5.034563357556884e-01  1.475715232365093e+01  1.088867723517180e+02  5.003263343375135e+00
14.8500  6.496470106482758e-01  1.446975935991320e+01  1.046869679668978e+02  8.330760128780968e+00
14.8600  7.926305808878709e-01  1.411609690275222e+01  9.963209588394544e+01  1.240141923285072e+01
14.8700  9.317559615910727e-01  1.369855064862519e+01  9.382514493647479e+01  1.713697256094300e+01
14.8800  1.066397794334956e+00  1.321987597873699e+01  8.738256044659360e+01  2.244751225522142e+01
14.8900  1.195960012478460e+00  1.268317115569475e+01  8.043141528232368e+01  2.823339207122739e+01
14.9000  1.319879124082162e+00  1.209184770517082e+01  7.310639046252240e+01  3.438729867857472e+01
14.9100  1.437627186086883e+00  1.144959834959280e+01  6.554665118349909e+01  4.079644259727095e+01
14.9200  1.548714447221558e+00  1.076036288796772e+01  5.789270474037654e+01  4.734481680552613e+01
14.9300  1.652691641164922e+00  1.002829243763159e+01  5.028332460732949e+01  5.391547083417751e+01
14.9400  1.749151915728334e+00  9.257712469716072e+00  4.285262008596823e+01  6.039274936021678e+01
14.9500  1.837732388200490e+00  8.453085080239166e+00  3.572732368688099e+01  6.666444684583936e+01
14.9600  1.918115321439468e+00  7.618970942840752e+00  2.902435911392585e+01  7.262383351793908e+01
14.9700  1.990028919753153e+00  6.759991387263844e+00  2.284874177794067e+01  7.817151278913992e+01
14.9800  2.053247748015556e+00  5.880791039782146e+00  1.729185162679099e+01  8.321707590019388e+01
14.9900  2.107592781764611e+00  4.986001448031490e+00  1.243010521988606e+01  8.768052590909909e+01
15.0000  2.152931100159358e+00  4.080206093336925e+00  8.324040882051888e+00  9.149344994616843e+01

